uri,type,jurisdiction,title,date_valid,publication_status,date_copyright,author,publisher,rights,description,subject,education_level,score_range,authority_status,statement_notation,statement_label,list_id,local_subject,comment,is_part_of,is_version_of,exact_match,concept_term,alt_statement_notation,is_child_of,has_child,indexing_status,creator,created
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathAF403,Statement,,,,,,,,,"Relate a graph to a situation described in terms of a starting value and an additional amount per unit (e.g., unit cost, weekly growth)",Mathematics,,20-23,Original,,,3,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,"http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF",,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA401,Statement,,,,,,,,,Evaluate algebraic expressions by substituting integers for unknown quantities,Mathematics,,20-23,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF401,Statement,,,,,,,,,"Evaluate linear and quadratic functions, expressed in function notation, at integer values",Mathematics,,20-23,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA402,Statement,,,,,,,,,Add and subtract simple algebraic expressions,Mathematics,,20-23,Original,,,2,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA403,Statement,,,,,,,,,Solve routine first-degree equations,Mathematics,,20-23,Original,,,3,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA404,Statement,,,,,,,,,Multiply two binomials,Mathematics,,20-23,Original,,,4,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA405,Statement,,,,,,,,,"Match simple inequalities with their graphs on the number line (e.g., xÊ³ÊÐ ",Mathematics,,20-23,Original,,,5,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA406,Statement,,,,,,,,,Exhibit knowledge of slope,Mathematics,,20-23,Original,,,6,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathAF501,Statement,,,,,,,,,"Solve multistep arithmetic problems that involve planning or converting common derived units of measure (e.g., feet per second to miles per hour)",Mathematics,,24-27,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,"http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF",,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathAF502,Statement,,,,,,,,,"Build functions and write expressions, equations, or inequalities with a single variable for common pre-algebra settings (e.g., rate and distance problems and problems that can be solved by using proportions)",Mathematics,,24-27,Original,,,2,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,"http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF",,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathAF503,Statement,,,,,,,,,Match linear equations with their graphs in the coordinate plane,Mathematics,,24-27,Original,,,3,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,"http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF",,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA501,Statement,,,,,,,,,"Recognize that when numerical quantities are reported in real-world contexts, the numbers are often rounded",Mathematics,,24-27,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA502,Statement,,,,,,,,,Solve real-world problems using first-degree equations,Mathematics,,24-27,Original,,,2,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA503,Statement,,,,,,,,,Solve first-degree inequalities when the method does not involve reversing the inequality sign,Mathematics,,24-27,Original,,,3,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA504,Statement,,,,,,,,,"Match compound inequalities with their graphs on the number line (e.g., Ð10.5Ê<ÊxÊ²Ê20.3)",Mathematics,,24-27,Original,,,4,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA505,Statement,,,,,,,,,"Add, subtract, and multiply polynomials",Mathematics,,24-27,Original,,,5,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA506,Statement,,,,,,,,,Identify solutions to simple quadratic equations,Mathematics,,24-27,Original,,,6,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA507,Statement,,,,,,,,,"Solve quadratic equations in the form (xÊ+Êa)(xÊ+Êb)Ê=Ê0, where a and b are numbers or variables",Mathematics,,24-27,Original,,,7,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA508,Statement,,,,,,,,,"Factor simple quadratics (e.g., the difference of squares and perfect square trinomials)",Mathematics,,24-27,Original,,,8,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA509,Statement,,,,,,,,,Work with squares and square roots of numbers,Mathematics,,24-27,Original,,,9,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA510,Statement,,,,,,,,,Work with cubes and cube roots of numbers,Mathematics,,24-27,Original,,,10,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA511,Statement,,,,,,,,,Work with scientific notation,Mathematics,,24-27,Original,,,11,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA512,Statement,,,,,,,,,Work problems involving positive integer exponents,Mathematics,,24-27,Original,,,12,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA513,Statement,,,,,,,,,Determine when an expression is undefined,Mathematics,,24-27,Original,,,13,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA514,Statement,,,,,,,,,Determine the slope of a line from an equation,Mathematics,,24-27,Original,,,14,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF501,Statement,,,,,,,,,"Evaluate polynomial functions, expressed in function notation, at integer values",Mathematics,,24-27,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF502,Statement,,,,,,,,,Find the next term in a sequence described recursively,Mathematics,,24-27,Original,,,2,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF503,Statement,,,,,,,,,Build functions and use quantitative information to identify graphs for relations that are proportional or linear,Mathematics,,24-27,Original,,,3,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF504,Statement,,,,,,,,,Attend to the difference between a function modeling a situation and the reality of the situation,Mathematics,,24-27,Original,,,4,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF505,Statement,,,,,,,,,Understand the concept of a function as having a well-defined output value at each valid input value,Mathematics,,24-27,Original,,,5,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF506,Statement,,,,,,,,,"Understand the concept of domain and range in terms of valid input and output, and in terms of function graphs",Mathematics,,24-27,Original,,,6,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF507,Statement,,,,,,,,,Interpret statements that use function notation in terms of their context,Mathematics,,24-27,Original,,,7,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF508,Statement,,,,,,,,,Find the domain of polynomial functions and rational functions,Mathematics,,24-27,Original,,,8,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF509,Statement,,,,,,,,,Find the range of polynomial functions,Mathematics,,24-27,Original,,,9,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF510,Statement,,,,,,,,,Find where a rational functionÕs graph has a vertical asymptote,Mathematics,,24-27,Original,,,10,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF511,Statement,,,,,,,,,Use function notation for simple functions of two variables,Mathematics,,24-27,Original,,,11,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathAF601,Statement,,,,,,,,,"Solve word problems containing several rates, proportions, or percentages",Mathematics,,28-32,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,"http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF",,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathAF602,Statement,,,,,,,,,"Build functions and write expressions, equations, and inequalities for common algebra settings (e.g., distance to a point on a curve and profit for variable cost and demand)",Mathematics,,28-32,Original,,,2,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,"http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF",,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathAF603,Statement,,,,,,,,,Interpret and use information from graphs in the coordinate plane,Mathematics,,28-32,Original,,,3,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,"http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF",,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathAF604,Statement,,,,,,,,,"Given an equation or function, find an equation or function whose graph is a translation by a specified amount up or down",Mathematics,,28-32,Original,,,4,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,"http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF",,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA601,Statement,,,,,,,,,Manipulate expressions and equations,Mathematics,,28-32,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA602,Statement,,,,,,,,,Solve linear inequalities when the method involves reversing the inequality sign,Mathematics,,28-32,Original,,,2,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA603,Statement,,,,,,,,,Match linear inequalities with their graphs on the number line,Mathematics,,28-32,Original,,,3,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA604,Statement,,,,,,,,,Solve systems of two linear equations,Mathematics,,28-32,Original,,,4,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA605,Statement,,,,,,,,,Solve quadratic equations,Mathematics,,28-32,Original,,,5,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA606,Statement,,,,,,,,,Solve absolute value equations,Mathematics,,28-32,Original,,,6,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF601,Statement,,,,,,,,,Relate a graph to a situation described qualitatively in terms of faster change or slower change,Mathematics,,28-32,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF602,Statement,,,,,,,,,Build functions for relations that are inversely proportional,Mathematics,,28-32,Original,,,2,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF603,Statement,,,,,,,,,Find a recursive expression for the general term in a sequence described recursively,Mathematics,,28-32,Original,,,3,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF604,Statement,,,,,,,,,Evaluate composite functions at integer values,Mathematics,,28-32,Original,,,4,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathAF701,Statement,,,,,,,,,"Solve complex arithmetic problems involving percent of increase or decrease or requiring integration of several concepts (e.g., using several ratios, comparing percentages, or comparing averages)",Mathematics,,33-36,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,"http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF",,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathAF702,Statement,,,,,,,,,"Build functions and write expressions, equations, and inequalities when the process requires planning and/or strategic manipulation",Mathematics,,33-36,Original,,,2,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,"http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF",,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathAF703,Statement,,,,,,,,,Analyze and draw conclusions based on properties of algebra and/or functions,Mathematics,,33-36,Original,,,3,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,"http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF",,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathAF704,Statement,,,,,,,,,Analyze and draw conclusions based on information from graphs in the coordinate plane,Mathematics,,33-36,Original,,,4,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,"http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF",,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathAF705,Statement,,,,,,,,,Identify characteristics of graphs based on a set of conditions or on a general equation such as yÊ=Êax_Ê+Êc,Mathematics,,33-36,Original,,,5,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,"http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF",,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathAF706,Statement,,,,,,,,,"Given an equation or function, find an equation or function whose graph is a translation by specified amounts in the horizontal and vertical directions",Mathematics,,33-36,Original,,,6,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,"http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF",,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA701,Statement,,,,,,,,,Solve simple absolute value inequalities,Mathematics,,33-36,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA702,Statement,,,,,,,,,Match simple quadratic inequalities with their graphs on the number line,Mathematics,,33-36,Original,,,2,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA703,Statement,,,,,,,,,"Apply the remainder theorem for polynomials, that P(a) is the remainder when P(x) is divided by (xÊÐÊa)",Mathematics,,33-36,Original,,,3,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF701,Statement,,,,,,,,,Compare actual values and the values of a modeling function to judge model fit and compare models,Mathematics,,33-36,Original,,,1,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF702,Statement,,,,,,,,,Build functions for relations that are exponential,Mathematics,,33-36,Original,,,2,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF703,Statement,,,,,,,,,Exhibit knowledge of geometric sequences,Mathematics,,33-36,Original,,,3,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF704,Statement,,,,,,,,,Exhibit knowledge of unit circle trigonometry,Mathematics,,33-36,Original,,,4,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF705,Statement,,,,,,,,,Match graphs of basic trigonometric functions with their equations,Mathematics,,33-36,Original,,,5,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF706,Statement,,,,,,,,,Use trigonometric concepts and basic identities to solve problems,Mathematics,,33-36,Original,,,6,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF707,Statement,,,,,,,,,Exhibit knowledge of logarithms,Mathematics,,33-36,Original,,,7,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF,,Indexable Statement,,
http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF708,Statement,,,,,,,,,Write an expression for the composite of two simple functions,Mathematics,,33-36,Original,,,8,,,http://act-standards-server.herokuapp.com/resources/DCCRS2013math,,,,,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF,,Indexable Statement,,
